razao,endereco,bairro,venda,data,combustivel,cidade,ix_semana
ABRAS COMERCIO DE COMBUSTIVEL E VEICULOS LTDA,"AVENIDA PEDRO II, 930",Bonfim,4.499,2020-02-20,gasolina,Belo Horizonte,1079
POSTO VILA NOSSA SENHORA DE FATIMA LTDA,"AVENIDA NOSSA SENHORA DE FATIMA, 2.401",Carlos Prates,4.499,2020-02-20,gasolina,Belo Horizonte,1079
POSTO AVENIDA LTDA,"AVENIDA AMAZONAS, 9248",Glalija,4.499,2020-02-19,gasolina,Belo Horizonte,1079
POSTO ESTACAO BH LTDA,"AVENIDA CRISTIANO MACHADO, 10025",Heliopolis,4.537,2020-02-19,gasolina,Belo Horizonte,1079
POSTO LESTE LTDA,"AVENIDA DOS ANDRADAS, 3300",Santa Efigenia,4.547,2020-02-19,gasolina,Belo Horizonte,1079
ROL COMERCIO DE DERIVADOS DE PETROLEO LTDA,"AVENIDA ANDRADAS, 3520",Pompeia,4.547,2020-02-19,gasolina,Belo Horizonte,1079
POSTO BH LTDA - ME,"AVENIDA DOS ANDRADAS, 1350",Centro,4.549,2020-02-19,gasolina,Belo Horizonte,1079
ECO EMPREENDIMENTOS COMERCIAIS LTDA,"RUA TUPIS, 1774",Barro Preto,4.557,2020-02-19,gasolina,Belo Horizonte,1079
POSTO GAMELEIRA LTDA,"AVENIDA AMAZONAS, 7605",Nova Gameleira,4.567,2020-02-19,gasolina,Belo Horizonte,1079
EXXEL REVENDEDORA DE DERIVADOS DE PETROLEO LTDA,"AVENIDA VER CICERO ILDEFONSO, 539",Joao Pinheiro,4.5760000000000005,2020-02-19,gasolina,Belo Horizonte,1079
POSTO PAULISTINHA LTDA,"AVENIDA NOSSA SENHORA DE FATIMA, 1612",Carlos Prates,4.5939999999999985,2020-02-20,gasolina,Belo Horizonte,1079
POSTO JOAO PAULO II LTDA - ME,"AV JOÃO XXIII, 540",Alípio de Melo,4.595,2020-02-19,gasolina,Belo Horizonte,1079
POSTO DAMASCO LTDA - ME,"AVENIDA PEDRO II, 1125",Carlos Prates,4.597,2020-02-20,gasolina,Belo Horizonte,1079
POSTO PARADA OBRIGATORIA LTDA,"AVENIDA DOS ANDRADAS, 3910",Pompéia,4.597,2020-02-19,gasolina,Belo Horizonte,1079
POSTO FORMULA BR LTDA,"AVENIDA AMAZONAS, 8.555",Cabana,4.597,2020-02-19,gasolina,Belo Horizonte,1079
POSTO PIO XII LTDA.,"AVENIDA DO CONTORNO, 9008",Santo Agostinho,4.599,2020-02-19,gasolina,Belo Horizonte,1079
POSTO SILVA LOBO LTDA.,"AVENIDA AMAZONAS, 5353 A",Nova Suiça,4.599,2020-02-19,gasolina,Belo Horizonte,1079
POSTO CATALAO LTDA,"AVENIDA PRESIDENTE CARLOS LUZ, 102",Pedro Ii,4.599,2020-02-20,gasolina,Belo Horizonte,1079
POSTO FENIX ESTORIL LTDA,"AVENIDA AMAZONAS, 4808",Nova Suissa,4.599,2020-02-19,gasolina,Belo Horizonte,1079
COMERCIAL MARCESOP LTDA,"AVENIDA AMAZONAS, 5234",Nova Suica,4.599,2020-02-19,gasolina,Belo Horizonte,1079
POSTO ITAPOA LTDA,"AVENIDA AMAZONAS, 2994",Barroca,4.599,2020-02-19,gasolina,Belo Horizonte,1079
PANORAMA COMERCIO DE COMBUSTIVEIS LTDA - ME,"RODOVIA BR 040, 1000 KM 1",Califórnia,4.659,2020-02-19,gasolina,Belo Horizonte,1079
ECO EMPREENDIMENTOS COMERCIAIS LTDA,"RUA CONCEICAO DO MATO DENTRO, 335",Ouro Preto,4.687,2020-02-20,gasolina,Belo Horizonte,1079
POSTO MONTE SANTO LTDA,"AVENIDA DOMPEDRO II, 3038",Caicara,4.699,2020-02-19,gasolina,Belo Horizonte,1079
POSTO ZEPPE MIRAGEM LTDA,"AVENIDA PRESIDENTE CARLOS LUZ, 638",Caicara,4.795,2020-02-20,gasolina,Belo Horizonte,1079
COMBUSTIVEIS VALADARES LTDA,"AVENIDA PRESIDENTE CARLOS LUZ, 2600",Caparao,4.799,2020-02-20,gasolina,Belo Horizonte,1079
DUTRA E SILVA LTDA,"AVENIDA DOS ENGENHEIROS, 465",Alipio de Melo,4.897,2020-02-19,gasolina,Belo Horizonte,1079
POSTO R.E.M. LTDA,"AVENIDA AMAZONAS, 4594",Nova Suissa,4.899,2020-02-19,gasolina,Belo Horizonte,1079
L. C. EMPREENDIMENTOS LTDA,"AVENIDA DIS ENGENHEIROS, 1620",Castelo,4.899,2020-02-19,gasolina,Belo Horizonte,1079
POSTO R.E.M. LTDA,"AVENIDA DO CONTORNO, 10040",Barro Preto,4.899,2020-02-19,gasolina,Belo Horizonte,1079
POSTO AMAZONAS LTDA,"AVENIDA AMAZONAS, 5298",Nova Suissa,4.899,2020-02-19,gasolina,Belo Horizonte,1079
POSTO MAURITANIA LTDA,"RUA DO URUGUAI, 86",Sion,4.479,2020-02-27,gasolina,Belo Horizonte,1080
POSTO ODEON LTDA,"AVENIDA DO CONTORNO, 1550",Floresta,4.498,2020-02-27,gasolina,Belo Horizonte,1080
MINEIRAO POSTO DE SERVICOS LTDA,"AVENIDA PRES ANTONIO CARLOS, 2710",Parque Riachuelo,4.499,2020-02-27,gasolina,Belo Horizonte,1080
AUTO POSTO XANATAM LTDA,"RODOVIA RODOVIA MG 5, 765",Goiania,4.5680000000000005,2020-02-28,gasolina,Belo Horizonte,1080
POSTO NIGHT AND DAY LTDA,"AVENIDA BARÃO HOMEM DE MELO, 400",Jardim América,4.573,2020-02-27,gasolina,Belo Horizonte,1080
POSTO DE COMBUSTIVEIS VILA COMETA LTDA,"AVENIDA PRESIDENTE ANTONIO CARLOS, 7826",Pampulha,4.575,2020-02-27,gasolina,Belo Horizonte,1080
POSTO AEROPORTO LTDA,"RUA PROFESSOR MAGALHAES PENIDO, 540",Sao Luiz (pampulha),4.575,2020-02-27,gasolina,Belo Horizonte,1080
POSTO POLE POSITION LTDA,"AVENIDA PRESIDENTE ANTONIO CARLOS, 7400",Aeroporto,4.575,2020-02-27,gasolina,Belo Horizonte,1080
POSTO TROPICO LTDA,"AVENIDA ANTONIO CARLOS, 6640",Pampulha,4.575,2020-02-27,gasolina,Belo Horizonte,1080
EXXEL REVENDEDORA DE DERIVADOS DE PETROLEO LTDA,"AVENIDA VER CICERO ILDEFONSO, 539",Joao Pinheiro,4.5760000000000005,2020-02-27,gasolina,Belo Horizonte,1080
POSTO SAO JOAO COMB E LUBR LTDA,"RUA DESEMBARGADOR BARCELOS, 196",Calafate,4.577,2020-02-27,gasolina,Belo Horizonte,1080
POSTO ABASTECA AQUI ANEL LTDA - EPP,"RODOVIA ANEL RODOVIARIO CELSO MELLO AZEVEDO, 15600",Caicaras,4.595,2020-02-28,gasolina,Belo Horizonte,1080
AUTO POSTO MAQUINE LTDA,"RODOVIA ANEL RODOVIARIO CELSO MELLO AZEVEDO, 3605",Vila Bernadeti (barreiro),4.597,2020-02-27,gasolina,Belo Horizonte,1080
POSTO BATISTAO LIMITADA,"RUA DESEMBARGADOR REIS ALVES, 880",B. das Industrias,4.598,2020-02-27,gasolina,Belo Horizonte,1080
POSTO ESTEVES LTDA,"RODOVIA MG-5, 750 LETRA: A;",Ipe,4.599,2020-02-28,gasolina,Belo Horizonte,1080
POSTO BOM BOM LTDA,"AVENIDA CONTORNO, 2694",Santa Efigenia,4.599,2020-02-27,gasolina,Belo Horizonte,1080
POSTO BALUARTE LTDA,"BR. 262 - KM 24,5, S/N KM 24,5",Maria Goreti,4.599,2020-02-28,gasolina,Belo Horizonte,1080
POSTO CURIANGO LTDA.,"RODOVIA BR 262, S/N KM 07",Gorduras,4.659,2020-02-28,gasolina,Belo Horizonte,1080
POSTO BARAO DE MELO LTDA,"AVENIDA BARAO HOMEM DE MELO, 827",Nova Granada,4.695,2020-02-27,gasolina,Belo Horizonte,1080
POSTO TIGRE LTDA,"AVENIDA BRASIL, 401",Funcionários,4.695,2020-02-27,gasolina,Belo Horizonte,1080
POSTO ATLANTICO LTDA,"AVENIDA PORTUGAL, 150",Jardim Atlantico,4.697,2020-02-27,gasolina,Belo Horizonte,1080
POSTO COELHO LTDA,"AVENIDA ANTONIO CARLOS, 3550",Cachoeirinha,4.699,2020-02-27,gasolina,Belo Horizonte,1080
AUTO POSTO VERONA EIRELI,"RODOVIA ANEL RODOVIARIO CELSO MELLO AZEVEDO, 23759",Dom Silverio,4.699,2020-02-28,gasolina,Belo Horizonte,1080
POSTO ASSIS LTDA,"RODOVIA BR 262, S/N KM 26",Dom Silverio,4.699,2020-02-28,gasolina,Belo Horizonte,1080
POSTO ARAPONGA LTDA,"AVENIDA BRASIL, 909",Santa Efigenia,4.699,2020-02-27,gasolina,Belo Horizonte,1080
COMERCIO DE COMBUSTIVEIS ALEX LTDA,"RUA GONCALVES DIAS, 520",Funcionarios,4.759,2020-02-27,gasolina,Belo Horizonte,1080
POSTO VICA LTDA,"AVENIDA RAJA GABAGLIA, 5001",Santa Lucia,4.787,2020-02-27,gasolina,Belo Horizonte,1080
POSTO SANTA LUCIA LTDA,"RODOVIA BR-356, 520",Sion,4.797,2020-02-27,gasolina,Belo Horizonte,1080
MM - COMERCIO DE DERIVADOS DE PETROLEO LTDA,"RUA GRAO MOGOL, 953-A",Sion,4.797,2020-02-27,gasolina,Belo Horizonte,1080
POSTO TOCANTINS LTDA,"AVENIDA DO CONTORNO, 1955",Floresta,4.799,2020-02-27,gasolina,Belo Horizonte,1080
SAO FRANCISCO PARTICIPACOES TRANSPORTES E SERVICOS LTDA,"RUA MAJOR DELFINO DE PAULA, 2745",Sao Francisco,4.799,2020-02-28,gasolina,Belo Horizonte,1080
POSTO PONTE NOVA LTDA,"AVENIDA NOSSA SENHORA DO CARMO, 450",Carmo,4.85,2020-02-27,gasolina,Belo Horizonte,1080
BARRABELA AUTO POSTO LTDA.,"RODOVIA BR 356, S/N KM 7,5",Olhos D'agua,4.86,2020-02-27,gasolina,Belo Horizonte,1080
W. R. SIMONE COMERCIAL LTDA.,"AVENIDA BARÃO HOMEM DE MELO, 3000",Estoril,4.879,2020-02-27,gasolina,Belo Horizonte,1080
POSTO CHICAGO LTDA.,"RUA DO URUGUAI, 835",Sion,4.897,2020-02-27,gasolina,Belo Horizonte,1080
POSTO HUGO WERNECK LTDA,"AVENIDA NOSSA SENHORA DO CARMO, 1925",Carmo Sion,4.897,2020-02-27,gasolina,Belo Horizonte,1080
POSTO MANGABEIRAS LTDA,"RUA AFONSO PENA, 4321",Mangabeiras,4.899,2020-02-27,gasolina,Belo Horizonte,1080
POSTO GRAJAU LTDA,"AVENIDA NOSSA SENHORA DO CARMO, 756",Sao Pedro,4.899,2020-02-27,gasolina,Belo Horizonte,1080
PETROBEL LTDA,"AVENIDA BERNARDO MONTEIRO, 1339",Funcionários,4.958,2020-02-27,gasolina,Belo Horizonte,1080
BEL POSTO LTDA,"RUA DAS PRINCESAS, 367",Jardinopolis,4.996,2020-02-27,gasolina,Belo Horizonte,1080
POSTO PONTEIO LTDA.,"RODOVIA BR 356, 20 KM 04",Santa Lucia,4.997,2020-02-27,gasolina,Belo Horizonte,1080
POSTO RC LTDA,"AVENIDA SANTA TEREZINHA, 620",Itatiaia,4.495,2020-04-03,gasolina,Belo Horizonte,1081
POSTO GLORIA,"RUA DEPUTADO CLAUDIO PINHEIRO DE LIMA, 957",Nossa Senhora da Gloria,4.497,2020-04-03,gasolina,Belo Horizonte,1081
POSTO SAO SEBASTIAO LTDA - ME,"AVENIDA SILVIANO BRANDAO, 662",Floresta,4.498,2020-05-03,gasolina,Belo Horizonte,1081
POSTO ITATIAIA LTDA,"AVENIDA PROFESSOR CLOVIS SALGADO, 1865",Itatiaia,4.499,2020-04-03,gasolina,Belo Horizonte,1081
DIALA PETROLEO LTDA,"RUA POUSO ALEGRE, 1075",Floresta,4.499,2020-05-03,gasolina,Belo Horizonte,1081
CCC GAS VEICULAR LTDA,"AVENIDA SEBASTIAO DE BRITO, 1037",Dona Clara,4.499,2020-05-03,gasolina,Belo Horizonte,1081
POSTO BARRO PRETO LTDA,"RUA GOITACASES, 1376",Barro Preto,4.51,2020-05-03,gasolina,Belo Horizonte,1081
ORGANIZAÇAO PETROMAR LTDA,"RUA MATO GROSSO, 212",Barro Preto,4.52,2020-05-03,gasolina,Belo Horizonte,1081
POSTO LUPUS ISABEL BUENO LTDA.,"AVENIDA IZABEL BUENO, 139",Vila Iandaia,4.529,2020-05-03,gasolina,Belo Horizonte,1081
POSTO DE COMBUSTIVEIS ZEUS LTDA,"RUA PARA DE MINAS, 320",Padre Eustaquio,4.535,2020-05-03,gasolina,Belo Horizonte,1081
POSTO DOM BOSCO LTDA,"RUA PADRE EUSTÁQUIO, 2556 0",Padre Eustáquio,4.546,2020-05-03,gasolina,Belo Horizonte,1081
POSTO CAPITAL LTDA,"AVENIDA ABILIO MACHADO, 1772",Alipio de Mello,4.546,2020-04-03,gasolina,Belo Horizonte,1081
POSTO VILA NOSSA SENHORA DE FATIMA LTDA,"AVENIDA NOSSA SENHORA DE FATIMA, 2.401",Carlos Prates,4.547,2020-05-03,gasolina,Belo Horizonte,1081
COMERCIAL RACOL LTDA,"AVENIDA BRIGADEIRO EDUARDO GOMES, 1980",Gloria,4.557,2020-04-03,gasolina,Belo Horizonte,1081
POSTO DAMASCO LTDA - ME,"AVENIDA PEDRO II, 1125",Carlos Prates,4.557,2020-05-03,gasolina,Belo Horizonte,1081
POSTO ASTRAL LTDA,"AVENIDA BRIG EDUARDO GOMES, 1025",Gloria,4.557,2020-04-03,gasolina,Belo Horizonte,1081
POSTO DO PAPAI LTDA,"RUA FLAVIO DOS SANTOS, 459",Floresta,4.559,2020-05-03,gasolina,Belo Horizonte,1081
POSTO DO PAPAI LTDA,"RUA POUSO ALEGRE, 1500",Floresta,4.559,2020-05-03,gasolina,Belo Horizonte,1081
POSTO MANACAS LTDA,"AVENIDA PRES TANCREDO NEVES, 1095 LOTE 73 74 Q.62",Castelo,4.559,2020-04-03,gasolina,Belo Horizonte,1081
POSTO WAP LTDA,"AVENIDA PEDRO II, 4091",Vila Futuro,4.577,2020-05-03,gasolina,Belo Horizonte,1081
POSTO DE COMBUSTIVEL LUBRIMIL LTDA,"AVENIDA ABILIO MACHADO, 845",Dom Bosco,4.587,2020-04-03,gasolina,Belo Horizonte,1081
VIF COMERCIO DE COMBUSTIVEIS LTDA,"AVENIDA SARAMENHA, 1660",Guarani,4.589,2020-05-03,gasolina,Belo Horizonte,1081
POSTO PROGRESSO LTDA,"RUA PARA DE MINAS, 1080 0",Padre Eustáquio,4.59,2020-05-03,gasolina,Belo Horizonte,1081
POSTO ABASTECA AQUI ANEL LTDA - EPP,"RODOVIA ANEL RODOVIARIO CELSO MELLO AZEVEDO, 15600",Caicaras,4.595,2020-04-03,gasolina,Belo Horizonte,1081
POSTO BRUNA LTDA.,"RODOVIA ANEL RODOVIARIO CELSO MELLO AZEVEDO, 11333",Dom Bosco,4.599,2020-04-03,gasolina,Belo Horizonte,1081
POSTO BAHAMA'S LTDA,"AVENIDA SILVIANO BRANDAO, 796",Floresta,4.599,2020-05-03,gasolina,Belo Horizonte,1081
POSTO CARIJO LTDA,"RODOVIA BR 262, S/N KM 04",Engenho Nogueira,4.599,2020-04-03,gasolina,Belo Horizonte,1081
AUTO POSTO INHUMAS LTDA,"RUA DAS CLARINETAS, 23",Conjunto California,4.599,2020-04-03,gasolina,Belo Horizonte,1081
POSTO MIRAGEM LTDA,"AVENIDA AMINTAS JACQUES MORAIS, 2065",Patrocinio,4.599,2020-04-03,gasolina,Belo Horizonte,1081
POSTO SARAMENHA LTDA,"AVENIDA SERRANA, 750",Serrano,4.599,2020-05-03,gasolina,Belo Horizonte,1081
POSTO ALLGAS LTDA,"AVENIDA SARAMENHA, 1500",Tupi,4.599,2020-05-03,gasolina,Belo Horizonte,1081
CENCOSUD BRASIL COMERCIAL LTDA,"RUA PARA DE MINAS, 788 ANEXO: 01;",Padre Eustaquio,4.599,2020-05-03,gasolina,Belo Horizonte,1081
PANORAMA COMERCIO DE COMBUSTIVEIS LTDA - ME,"RODOVIA BR 040, 1000 KM 1",Califórnia,4.659,2020-04-03,gasolina,Belo Horizonte,1081
POSTO SERRANO LTDA,"AVENIDA ABILIO MACHADO, 3123",Serrano,4.695,2020-04-03,gasolina,Belo Horizonte,1081
AUTO POSTO VEM K LTDA,"AVENIDA PRESIDENTE TANCREDO NEVES, 3574",Paqueta,4.699,2020-04-03,gasolina,Belo Horizonte,1081
COMERCIAL DIAS VIEIRA LTDA,"RODOVIA CAMILO TEIXEIRA DA COSTA, 555",Tupi B,4.699,2020-05-03,gasolina,Belo Horizonte,1081
JR COMERCIO E PRESTACAO DE SERVICOS LTDA,"RUA IZABEL BUENO, 20",Universitario,4.897,2020-05-03,gasolina,Belo Horizonte,1081
DUTRA E SILVA LTDA,"AVENIDA DOS ENGENHEIROS, 465",Alipio de Melo,4.897,2020-04-03,gasolina,Belo Horizonte,1081
POSTO SAO PAULO ATLANTIDA LTDA,"AVENIDA HERACLITO MOURAO DE MIRANDA, 1851 0",Serrano,4.899,2020-04-03,gasolina,Belo Horizonte,1081
POSTO R.E.M. LTDA,"AVENIDA DO CONTORNO, 10040",Barro Preto,4.899,2020-05-03,gasolina,Belo Horizonte,1081
EVE EMPREENDIMENTOS LTDA,"RUA SENA MADUREIRA, 390",Ouro Preto,4.985,2020-04-03,gasolina,Belo Horizonte,1081
AUTO POSTO TREVINHO LTDA,"AVENIDA JOSE CANDIDO DA SILVEIRA, 3252",Ana Lucia,4.599,2019-12-30,gasolina,Sabará,1072
POSTO SANTA INES MINAS LTDA,"AVENIDA CONTAGEM, 1980",Ana Lucia,4.699,2019-12-30,gasolina,Sabará,1072
POSTO DAS NACOES LTDA,"RODOVIA MG 5, KM 6",-,4.699,2019-12-30,gasolina,Sabará,1072
POSTO AVIEN LTDA,"RODOVIA BR-381, S/N KM 13",Borba Gato,4.799,2019-12-30,gasolina,Sabará,1072
POSTO ANA LUCIA LTDA,"AVENIDA CONTAGEM, 1354",Ana Lucia,4.899,2019-12-30,gasolina,Sabará,1072
AUTO POSTO SABARA LTDA.,"RUA PREFEITO VITOR FANTINI, 719",Centro,4.999,2019-12-30,gasolina,Sabará,1072
AUTO POSTO TREVINHO LTDA,"AVENIDA JOSE CANDIDO DA SILVEIRA, 3252",Ana Lucia,4.599,2020-06-01,gasolina,Sabará,1073
POSTO DAS NACOES LTDA,"RODOVIA MG 5, KM 6",-,4.699,2020-06-01,gasolina,Sabará,1073
POSTO SANTA INES MINAS LTDA,"AVENIDA CONTAGEM, 1980",Ana Lucia,4.699,2020-06-01,gasolina,Sabará,1073
POSTO AVIEN LTDA,"RODOVIA BR-381, S/N KM 13",Borba Gato,4.799,2020-06-01,gasolina,Sabará,1073
POSTO ANA LUCIA LTDA,"AVENIDA CONTAGEM, 1354",Ana Lucia,4.899,2020-06-01,gasolina,Sabará,1073
AUTO POSTO SABARA LTDA.,"RUA PREFEITO VITOR FANTINI, 719",Centro,4.999,2020-06-01,gasolina,Sabará,1073
AUTO POSTO TREVINHO LTDA,"AVENIDA JOSE CANDIDO DA SILVEIRA, 3252",Ana Lucia,4.699,2020-01-13,gasolina,Sabará,1074
POSTO SANTA INES MINAS LTDA,"AVENIDA CONTAGEM, 1980",Ana Lucia,4.699,2020-01-13,gasolina,Sabará,1074
POSTO AVIEN LTDA,"RODOVIA BR-381, S/N KM 13",Borba Gato,4.799,2020-01-13,gasolina,Sabará,1074
POSTO DAS NACOES LTDA,"RODOVIA MG 5, KM 6",-,4.799,2020-01-14,gasolina,Sabará,1074
POSTO ANA LUCIA LTDA,"AVENIDA CONTAGEM, 1354",Ana Lucia,4.899,2020-01-14,gasolina,Sabará,1074
AUTO POSTO SABARA LTDA.,"RUA PREFEITO VITOR FANTINI, 719",Centro,4.999,2020-01-14,gasolina,Sabará,1074
POSTO SANTA INES MINAS LTDA,"AVENIDA CONTAGEM, 1980",Ana Lucia,4.699,2020-01-20,gasolina,Sabará,1075
AUTO POSTO TREVINHO LTDA,"AVENIDA JOSE CANDIDO DA SILVEIRA, 3252",Ana Lucia,4.699,2020-01-20,gasolina,Sabará,1075
POSTO AVIEN LTDA,"RODOVIA BR-381, S/N KM 13",Borba Gato,4.799,2020-01-20,gasolina,Sabará,1075
POSTO DAS NACOES LTDA,"RODOVIA MG 5, KM 6",-,4.799,2020-01-21,gasolina,Sabará,1075
POSTO ANA LUCIA LTDA,"AVENIDA CONTAGEM, 1354",Ana Lucia,4.899,2020-01-21,gasolina,Sabará,1075
AUTO POSTO SABARA LTDA.,"RUA PREFEITO VITOR FANTINI, 719",Centro,4.999,2020-01-21,gasolina,Sabará,1075
POSTO SANTA INES MINAS LTDA,"AVENIDA CONTAGEM, 1980",Ana Lucia,4.655,2020-01-30,gasolina,Sabará,1076
AUTO POSTO TREVINHO LTDA,"AVENIDA JOSE CANDIDO DA SILVEIRA, 3252",Ana Lucia,4.697,2020-01-30,gasolina,Sabará,1076
POSTO AVIEN LTDA,"RODOVIA BR-381, S/N KM 13",Borba Gato,4.799,2020-01-30,gasolina,Sabará,1076
POSTO DAS NACOES LTDA,"RODOVIA MG 5, KM 6",-,4.799,2020-01-30,gasolina,Sabará,1076
POSTO ANA LUCIA LTDA,"AVENIDA CONTAGEM, 1354",Ana Lucia,4.899,2020-01-30,gasolina,Sabará,1076
AUTO POSTO SABARA LTDA.,"RUA PREFEITO VITOR FANTINI, 719",Centro,4.999,2020-01-30,gasolina,Sabará,1076
POSTO SANTA INES MINAS LTDA,"AVENIDA CONTAGEM, 1980",Ana Lucia,4.655,2020-06-02,gasolina,Sabará,1077
AUTO POSTO TREVINHO LTDA,"AVENIDA JOSE CANDIDO DA SILVEIRA, 3252",Ana Lucia,4.697,2020-06-02,gasolina,Sabará,1077
POSTO DAS NACOES LTDA,"RODOVIA MG 5, KM 6",-,4.799,2020-06-02,gasolina,Sabará,1077
POSTO AVIEN LTDA,"RODOVIA BR-381, S/N KM 13",Borba Gato,4.799,2020-06-02,gasolina,Sabará,1077
POSTO ANA LUCIA LTDA,"AVENIDA CONTAGEM, 1354",Ana Lucia,4.899,2020-06-02,gasolina,Sabará,1077
AUTO POSTO SABARA LTDA.,"RUA PREFEITO VITOR FANTINI, 719",Centro,4.999,2020-06-02,gasolina,Sabará,1077
POSTO SANTA INES MINAS LTDA,"AVENIDA CONTAGEM, 1980",Ana Lucia,4.655,2020-02-13,gasolina,Sabará,1078
AUTO POSTO TREVINHO LTDA,"AVENIDA JOSE CANDIDO DA SILVEIRA, 3252",Ana Lucia,4.697,2020-02-13,gasolina,Sabará,1078
POSTO DAS NACOES LTDA,"RODOVIA MG 5, KM 6",-,4.699,2020-02-13,gasolina,Sabará,1078
POSTO ANA LUCIA LTDA,"AVENIDA CONTAGEM, 1354",Ana Lucia,4.799,2020-02-13,gasolina,Sabará,1078
POSTO AVIEN LTDA,"RODOVIA BR-381, S/N KM 13",Borba Gato,4.799,2020-02-13,gasolina,Sabará,1078
AUTO POSTO SABARA LTDA.,"RUA PREFEITO VITOR FANTINI, 719",Centro,4.999,2020-02-13,gasolina,Sabará,1078
POSTO SANTA INES MINAS LTDA,"AVENIDA CONTAGEM, 1980",Ana Lucia,4.655,2020-02-20,gasolina,Sabará,1079
AUTO POSTO TREVINHO LTDA,"AVENIDA JOSE CANDIDO DA SILVEIRA, 3252",Ana Lucia,4.697,2020-02-20,gasolina,Sabará,1079
POSTO DAS NACOES LTDA,"RODOVIA MG 5, KM 6",-,4.699,2020-02-20,gasolina,Sabará,1079
POSTO AVIEN LTDA,"RODOVIA BR-381, S/N KM 13",Borba Gato,4.799,2020-02-20,gasolina,Sabará,1079
POSTO ANA LUCIA LTDA,"AVENIDA CONTAGEM, 1354",Ana Lucia,4.799,2020-02-20,gasolina,Sabará,1079
AUTO POSTO SABARA LTDA.,"RUA PREFEITO VITOR FANTINI, 719",Centro,4.999,2020-02-20,gasolina,Sabará,1079
AUTO POSTO TREVINHO LTDA,"AVENIDA JOSE CANDIDO DA SILVEIRA, 3252",Ana Lucia,4.599,2020-02-24,gasolina,Sabará,1080
POSTO SANTA INES MINAS LTDA,"AVENIDA CONTAGEM, 1980",Ana Lucia,4.655,2020-02-24,gasolina,Sabará,1080
POSTO DAS NACOES LTDA,"RODOVIA MG 5, KM 6",-,4.699,2020-02-24,gasolina,Sabará,1080
POSTO ANA LUCIA LTDA,"AVENIDA CONTAGEM, 1354",Ana Lucia,4.799,2020-02-24,gasolina,Sabará,1080
POSTO AVIEN LTDA,"RODOVIA BR-381, S/N KM 13",Borba Gato,4.799,2020-02-24,gasolina,Sabará,1080
AUTO POSTO SABARA LTDA.,"RUA PREFEITO VITOR FANTINI, 719",Centro,4.999,2020-02-24,gasolina,Sabará,1080
AUTO POSTO TREVINHO LTDA,"AVENIDA JOSE CANDIDO DA SILVEIRA, 3252",Ana Lucia,4.599,2020-02-03,gasolina,Sabará,1081
POSTO SANTA INES MINAS LTDA,"AVENIDA CONTAGEM, 1980",Ana Lucia,4.655,2020-02-03,gasolina,Sabará,1081
POSTO DAS NACOES LTDA,"RODOVIA MG 5, KM 6",-,4.699,2020-02-03,gasolina,Sabará,1081
POSTO ANA LUCIA LTDA,"AVENIDA CONTAGEM, 1354",Ana Lucia,4.799,2020-02-03,gasolina,Sabará,1081
POSTO AVIEN LTDA,"RODOVIA BR-381, S/N KM 13",Borba Gato,4.799,2020-02-03,gasolina,Sabará,1081
AUTO POSTO SABARA LTDA.,"RUA PREFEITO VITOR FANTINI, 719",Centro,4.999,2020-02-03,gasolina,Sabará,1081
JACK COMBUSTIVEIS EIRELI,"RUA DOUTOR ANIBAL MORAES QUINTAO, 71",Centro,4.749,2019-12-30,gasolina,Nova Lima,1072
POSTO JAMBREIRO LTDA,"RODOVIA MG 30 KM 18,",Ouro Velho Mansoes,4.857,2020-03-01,gasolina,Nova Lima,1072
POSTO CURVA DO RETIRO LTDA,"RODOVIA BR 040, 2000 KM 548 - LOTES 01 A 12",Jardim Canada,4.859,2019-12-30,gasolina,Nova Lima,1072
CATALAO COMERCIAL LTDA,"ROD. MG 030, 8625 SHOPPING SERENA MALL",Vale do Sereno,4.8889999999999985,2019-12-30,gasolina,Nova Lima,1072
PHILADELPHIA DERIVADOS DE PETROLEO LTDA,"PRACA DR. ERNANI RIB. SILVA, 22",Centro,4.899,2019-12-30,gasolina,Nova Lima,1072
GRAFER COMERCIAL LTDA,"RODOVIA BR 040, S/N KM 544 ZONA RURAL",São Sebastião de Águas Claras,4.998,2019-12-30,gasolina,Nova Lima,1072
PETROLIM LTDA,"PRACA EXPEDICIONARIO ASSUNCAO, 12",Centro,4.999,2019-12-30,gasolina,Nova Lima,1072
JACK COMBUSTIVEIS EIRELI,"RUA DOUTOR ANIBAL MORAES QUINTAO, 71",Centro,4.749,2020-06-01,gasolina,Nova Lima,1073
POSTO JAMBREIRO LTDA,"RODOVIA MG 30 KM 18,",Ouro Velho Mansoes,4.857,2020-09-01,gasolina,Nova Lima,1073
POSTO CURVA DO RETIRO LTDA,"RODOVIA BR 040, 2000 KM 548 - LOTES 01 A 12",Jardim Canada,4.859,2020-06-01,gasolina,Nova Lima,1073
CATALAO COMERCIAL LTDA,"ROD. MG 030, 8625 SHOPPING SERENA MALL",Vale do Sereno,4.8889999999999985,2020-06-01,gasolina,Nova Lima,1073
PHILADELPHIA DERIVADOS DE PETROLEO LTDA,"PRACA DR. ERNANI RIB. SILVA, 22",Centro,4.949,2020-06-01,gasolina,Nova Lima,1073
GRAFER COMERCIAL LTDA,"RODOVIA BR 040, S/N KM 544 ZONA RURAL",São Sebastião de Águas Claras,4.998,2020-06-01,gasolina,Nova Lima,1073
